CustomerID,PurchaseFrequency,AverageOrderValue,EngagementScore,TotalPurchaseAmount,CustomerLifecycleValue,Segment
421,6,70.92526389802947,0.0197956583472543,425.5515833881768,0,1
422,9,328.8647480897371,0.3906821109859392,2959.7827328076337,5,1
423,15,302.8967813600631,0.1914276804995425,4543.451720400946,9,1
424,48,205.6642013757624,0.4116554604567024,9871.881666036596,20,0
425,10,191.83528449381157,0.9349944318387656,1918.3528449381156,3,1
426,28,397.3359767817296,0.4305402095071899,11125.407349888428,22,0
427,10,88.89107484314592,0.8779844969848348,888.9107484314592,1,1
428,20,156.55293919012342,0.6055047666158765,3131.0587838024685,6,1
429,99,379.6019293271404,0.2471315546613919,37580.5910033869,77,2
430,1,296.7442626768909,0.3558547592592114,296.7442626768909,0,1
431,20,107.59469384011388,0.0839195358214294,2151.8938768022776,4,1
432,54,446.9610264269271,0.3334625935960105,24135.895427054063,49,2
433,9,227.0515309536162,0.677540945503534,2043.463778582546,3,1
434,45,422.54076889497776,0.0721110929294351,19014.334600274,39,2
435,40,404.4708569874689,0.2054014084780293,16178.834279498757,33,0
436,16,330.9914509122776,0.3814410414133115,5295.863214596442,10,1
437,15,272.5165090827918,0.9820495370159626,4087.747636241877,8,1
438,25,490.79787817179056,0.7848618229588802,12269.946954294765,25,0
439,72,115.23428257091769,0.7334867464921039,8296.868345106072,16,0
440,42,376.3200773980017,0.1161909565254459,15805.44325071607,32,0
441,64,136.03581565915505,0.7809958936149914,8706.292202185923,17,0
442,56,202.2183973995568,0.785268811516015,11324.23025437518,23,0
443,12,188.91443451793785,0.6011026956243283,2266.9732142152543,4,1
444,54,476.1661944824253,0.990361781998372,25712.97450205097,52,2
445,42,485.31028000472384,0.3252539059245519,20383.0317601984,41,2
446,32,132.35694990562723,0.9412724482418516,4235.422396980071,8,1
447,28,59.91582213387689,0.9147311149565036,1677.643019748553,3,1
448,40,374.0036178484009,0.0114806597493778,14960.144713936035,30,0
449,8,238.09547024171795,0.450116526474811,1904.763761933744,3,1
450,30,89.97811028940397,0.9771042330515732,2699.343308682119,5,1
451,10,357.6893475096691,0.1031213624080757,3576.893475096691,7,1
452,15,295.2974877173149,0.5477846943833194,4429.462315759723,8,1
453,10,491.2325699004977,0.978957507041104,4912.325699004977,9,1
454,36,152.33427313762053,0.5554954241058602,5484.033832954339,11,1
455,36,231.7900443469467,0.1898153029721559,8344.441596490082,16,0
456,1,294.14561152794033,0.5821832300925898,294.14561152794033,0,1
457,12,406.26499480400827,0.2044405739495468,4875.179937648099,9,1
458,16,296.9773955240264,0.5197042628944842,4751.638328384423,9,1
459,24,325.80507238787715,0.074042217912348,7819.321737309052,15,0
460,20,151.76617321547334,0.6054826692144046,3035.323464309467,6,1
461,30,431.1134276398519,0.5167899391281582,12933.402829195558,26,0
462,24,242.88374613671408,0.7401613687614631,5829.209907281138,11,1
463,42,113.43183238479617,0.630700471158785,4764.136960161439,9,1
464,8,348.8845615274378,0.5496062685307567,2791.0764922195026,5,1
465,18,147.24070393338835,0.6897788492481212,2650.332670800991,5,1
466,12,93.90312960768487,0.1439419135722308,1126.837555292219,2,1
467,24,437.8941087819225,0.5953596612586041,10509.45861076614,21,0
468,5,257.0730190197978,0.1721106028227776,1285.365095098989,2,1
469,9,387.1776707130994,0.9255222078518808,3484.599036417895,6,1
470,2,180.7644019128598,0.0683341048456042,361.5288038257196,0,1
471,16,404.13656071294986,0.4303747496907932,6466.184971407198,13,1
472,6,100.37116715968864,0.6957974776554449,602.2270029581318,0,1
473,16,210.1880182076837,0.4580222116682587,3363.0082913229394,6,1
474,24,490.1278180880879,0.0920952532329023,11763.067634114108,24,0
475,3,407.2953723656028,0.5533790161267074,1221.8861170968082,2,1
476,12,273.76516864160965,0.6416319088273545,3285.182023699316,6,1
477,32,202.89986220284828,0.7037923109905077,6492.795590491145,13,1
478,54,442.46106501011445,0.3732598144627588,23892.89751054618,49,2
479,72,295.18149158803203,0.5636599710287622,21253.067394338308,43,2
480,20,391.2912580411,0.4506864749389131,7825.825160822,15,0
481,30,389.34845614227385,0.6720560387522534,11680.453684268216,23,0
482,12,58.07555535582132,0.5835569673248185,696.9066642698558,1,1
483,36,106.81420225667604,0.5257562195591349,3845.311281240338,7,1
484,32,346.833214877634,0.2495243668382486,11098.662876084289,22,0
485,12,122.72891507864216,0.0020185177482339,1472.7469809437057,2,1
486,54,164.9720050950221,0.1740816753114292,8908.488275131192,18,0
487,21,475.9870793898232,0.1170660414241686,9995.728667186288,20,0
488,36,302.08201626871033,0.4490847450109467,10874.952585673573,22,0
489,4,387.8282781497062,0.6122581507618446,1551.3131125988248,2,1
490,45,301.09133245218794,0.2130850086848081,13549.109960348458,27,0
491,56,298.6311266522263,0.9390570959671872,16723.343092524676,34,0
492,45,92.36835955656406,0.0066821292238877,4156.576180045383,8,1
493,25,204.6484366740964,0.7723010151653429,5116.210916852409,10,1
494,14,177.09390440893026,0.6252047695304422,2479.314661725024,4,1
495,56,225.82776452612595,0.3735548010476819,12646.354813463053,25,0
496,54,409.2548847009477,0.0504889444124079,22099.763773851177,45,2
497,24,217.3697005625892,0.6274865717842794,5216.87281350214,10,1
498,50,253.26356865425723,0.385613512865648,12663.178432712864,25,0
499,8,228.82162571839245,0.9362671394132192,1830.5730057471396,3,1
500,18,92.03358738888302,0.5419900748897659,1656.6045729998946,3,1
501,10,248.4824712128527,0.9396515112935082,2484.8247121285267,4,1
502,40,138.02417287003175,0.2204836934733041,5520.96691480127,11,1
503,9,134.02548309786866,0.7257259103641033,1206.2293478808178,2,1
504,8,92.31624699541986,0.6172490208487257,738.5299759633589,1,1
505,16,210.50193836379407,0.7394082298313118,3368.031013820706,6,1
506,24,390.8668481552378,0.2146678639725368,9380.804355725708,19,0
507,9,174.39876076252824,0.6649945162377737,1569.588846862754,2,1
508,56,190.5570958484811,0.498040393056869,10671.197367514942,21,0
509,48,339.2035959525906,0.7428249749063163,16281.772605724347,33,0
510,4,138.1283656641135,0.3270446441518178,552.513462656454,0,1
511,48,453.6310686905904,0.8900570254652526,21774.291297148346,44,2
512,2,284.0857354631995,0.0843013146113503,568.171470926399,0,1
513,30,251.42132314409764,0.807189318791188,7542.639694322929,15,0
514,40,301.0190863681406,0.8613196258150907,12040.763454725624,24,0
515,15,124.71544103728796,0.8172523113668213,1870.7316155593196,3,1
516,40,326.0629123876293,0.512726394261776,13042.516495505171,26,0
517,4,213.3953314853047,0.4383849800307613,853.5813259412188,1,1
518,36,453.7338534340785,0.9962622865248768,16334.418723626826,33,0
519,45,125.98439300495878,0.2291719512141621,5669.297685223145,11,1
520,25,278.1729967394485,0.5468759658760446,6954.3249184862125,14,0
521,24,319.1506832160581,0.6706755253823257,7659.616397185395,15,0
522,42,65.02262080387155,0.700867635861432,2730.950073762605,5,1
523,70,213.66190614026308,0.2040246657385787,14956.33342981842,30,0
524,35,379.6858556153748,0.6539940923398012,13289.004946538116,27,0
525,45,419.169878352038,0.8183695664813373,18862.644525841708,38,2
526,12,190.92289766777705,0.0500185768211122,2291.0747720133245,4,1
527,35,409.36697257223807,0.9115212933253164,14327.844040028333,29,0
528,45,485.4901446965249,0.0295040551452059,21847.05651134362,44,2
529,49,435.59327123379234,0.3559710324883943,21344.070290455827,43,2
530,24,102.93979467169636,0.015813196232962,2470.5550721207123,4,1
531,16,382.87864943849326,0.0771451685395818,6126.058391015892,12,1
532,10,193.85007459824516,0.911168285180079,1938.5007459824512,3,1
533,28,494.78719523543447,0.3548608307461478,13854.041466592163,28,0
534,16,268.4115424219492,0.4247715304250529,4294.584678751187,8,1
535,3,105.09525426152346,0.2153443813825526,315.2857627845704,0,1
536,45,376.33349661232586,0.5970957701867198,16935.007347554663,34,0
537,8,195.35503927379625,0.5948032146777896,1562.8403141903698,2,1
538,72,498.68517068674777,0.3722003918252192,35905.33228944584,73,2
539,4,490.9021060345348,0.3330348718053983,1963.6084241381395,3,1
540,40,345.2603081092613,0.8849643081805878,13810.412324370453,28,0
541,21,108.42190202827292,0.3832842396422014,2276.859942593731,4,1
542,42,359.0874489537631,0.4935009921544082,15081.672856058049,30,0
543,15,91.86371890701224,0.2833047624249306,1377.9557836051836,2,1
544,35,63.213871596076544,0.7867695033571274,2212.485505862679,4,1
545,9,420.3313007996687,0.3974481568990916,3782.9817071970174,7,1
546,16,144.3888264576566,0.5136110465443245,2310.221223322505,4,1
547,40,220.56220679859385,0.2533571700596614,8822.488271943752,17,0
548,18,488.0558254892779,0.9876595923412518,8785.004858807002,17,0
549,12,201.5782258374965,0.2914957409237229,2418.938710049957,4,1
550,20,183.42040157749187,0.7707425309055517,3668.4080315498377,7,1
551,40,463.1935998302489,0.4274956503567592,18527.743993209955,37,2
552,8,99.83680039353116,0.2062174050841398,798.6944031482492,1,1
553,12,391.8120845515843,0.7997187639648612,4701.745014619011,9,1
554,8,494.6295049937483,0.3336067890290431,3957.0360399499855,7,1
555,18,455.583204848592,0.8651933473978111,8200.497687274656,16,0
556,11,343.25056341789167,0.915257184917823,3775.756197596808,7,1
557,42,191.3273577467294,0.8598238353912759,8035.749025362636,16,0
558,6,164.44489153024253,0.0350079148068056,986.6693491814552,1,1
559,42,418.6647971921575,0.7873733450051056,17583.921482070615,36,0
560,40,445.9198612782628,0.4113394664991439,17836.794451130514,36,0
561,10,286.4457106455618,0.8737229201822251,2864.457106455618,5,1
562,4,159.95297335390978,0.6379542626847388,639.8118934156391,1,1
563,20,100.82444378502812,0.8336431341439583,2016.4888757005624,3,1
564,3,89.23076052432403,0.4994317698668353,267.6922815729721,0,1
565,24,373.58485130923503,0.5350255045989328,8966.03643142164,18,0
566,21,239.05342753147625,0.1443876321336672,5020.121978161002,10,1
567,7,457.41194342504167,0.7839873586893554,3201.883603975292,6,1
568,24,382.85208532704365,0.4193896116669716,9188.450047849048,18,0
569,6,136.06718806156402,0.5000801182715826,816.4031283693841,1,1
570,28,326.1998384670646,0.7850977140957076,9133.595477077808,18,0
571,6,245.9774544791717,0.598845400079439,1475.8647268750303,2,1
572,4,309.7623788458759,0.2010987274426674,1239.0495153835036,2,1
573,12,382.13110550233273,0.5902326591508927,4585.573266027993,9,1
574,5,412.7881464517058,0.4076328579796557,2063.9407322585294,4,1
575,21,429.6817968830259,0.4695255420438626,9023.317734543543,18,0
576,45,164.28869355741114,0.0283112744026677,7392.991210083501,15,0
577,28,64.00201996281096,0.2100293495162816,1792.056558958707,3,1
578,28,382.6826308241479,0.2810380813810282,10715.11366307614,21,0
579,20,97.85467681509856,0.7129600078588058,1957.0935363019717,3,1
580,12,191.71381487583548,0.0114924732981153,2300.5657785100257,4,1
581,20,51.71771035595621,0.4087772612291321,1034.3542071191243,1,1
582,36,356.7512670807289,0.9240268704257328,12843.045614906245,26,0
583,9,125.20940516204956,0.1118806165491238,1126.884646458446,2,1
584,5,344.8770843612462,0.516424388218611,1724.385421806231,3,1
585,8,496.28417772552746,0.786522382390847,3970.27342180422,7,1
586,30,82.70189222450733,0.9425313075201168,2481.05676673522,4,1
587,20,84.68510537815732,0.746776639533718,1693.7021075631465,3,1
588,32,203.1710417000037,0.7205655486444061,6501.473334400119,13,1
589,54,439.873931413104,0.8264880901957624,23753.19229630761,48,2
590,12,146.98844095609934,0.4462012209775436,1763.861291473192,3,1
591,36,212.1700189686564,0.8058445326178331,7638.12068287163,15,0
592,25,80.8274329821408,0.0079644047454511,2020.68582455352,3,1
593,3,393.4198810665002,0.9245610553768048,1180.2596431995007,2,1
594,5,233.73785424175296,0.4433065095171753,1168.689271208765,2,1
595,18,391.6619298773792,0.5533801878657476,7049.914737792827,14,0
596,12,456.6235299560578,0.2548822489148823,5479.482359472693,11,1
597,18,154.74341619557993,0.7425308328404214,2785.3814915204384,5,1
598,1,413.3282136529781,0.0766358064752488,413.3282136529781,0,1
599,90,76.59225053521398,0.8726358025468353,6893.302548169258,13,1
600,24,454.4813246811113,0.8281168290063428,10907.55179234667,22,0
601,20,342.8458464014363,0.2160601162447664,6856.916928028726,13,1
602,56,443.4020258622582,0.8093243982852624,24830.51344828646,51,2
603,18,50.08477980046185,0.7863577330614815,901.5260364083132,1,1
604,4,126.08648166019664,0.632216597753949,504.3459266407865,0,1
605,25,225.39172434192147,0.3735201768996875,5634.793108548037,11,1
606,64,220.77630651862336,0.2714987541818678,14129.683617191897,28,0
607,14,152.0286723155798,0.23178359028935,2128.401412418117,4,1
608,20,221.72537294024005,0.3186089627636072,4434.507458804801,8,1
609,56,107.98192040011467,0.9035584434325304,6046.987542406422,12,1
610,30,235.7425081697117,0.0776407759887812,7072.275245091351,14,0
611,55,411.0594481216689,0.8288712762529588,22608.26964669179,46,2
612,56,265.581528396508,0.3488900750418236,14872.56559020445,30,0
613,15,58.10004002534674,0.5215993960113582,871.5006003802011,1,1
614,12,239.64981871066135,0.7944856336484906,2875.7978245279364,5,1
615,81,62.22875724087987,0.8843765470229713,5040.529336511269,10,1
616,35,484.8095348180592,0.344781420072647,16968.33371863207,34,0
617,4,107.35428174029104,0.4618434812751103,429.4171269611642,0,1
618,44,368.4597468487784,0.4145160648167922,16212.228861346252,33,0
619,16,487.7493453014386,0.0132510335039105,7803.989524823018,15,0
620,63,421.71757324995735,0.2959428888586566,26568.20711474731,54,2
621,30,364.6919188067917,0.4591892337325617,10940.75756420375,22,0
622,45,427.7574092753451,0.4110936088804397,19249.08341739053,39,2
623,12,491.8094119672824,0.7219292275156795,5901.712943607389,11,1
624,12,329.6050237640883,0.3848036172211032,3955.260285169059,7,1
625,15,301.6331630731969,0.4893764489706702,4524.497446097954,9,1
626,25,332.7071497084766,0.4296085921323634,8317.678742711916,16,0
627,6,289.7041490426997,0.7406261488943705,1738.2248942561982,3,1
628,48,335.79009765937343,0.8629723989869625,16117.924687649924,33,0
629,32,252.4289935876517,0.5318890790075141,8077.727794804853,16,0
630,5,148.29943229748818,0.7894321941951912,741.497161487441,1,1
631,24,104.11125193025404,0.2967866820198506,2498.670046326097,4,1
632,20,80.75342098951718,0.5413696101572687,1615.0684197903436,3,1
633,4,168.49210268894004,0.3452299536699724,673.9684107557601,1,1
634,14,70.75560395108022,0.4142009255718303,990.578455315123,1,1
635,18,305.2268509637235,0.7324138648126685,5494.083317347023,11,1
636,27,177.72280116058414,0.8816624823327127,4798.515631335772,9,1
637,3,421.0406636391645,0.1214953910877654,1263.1219909174931,2,1
638,18,83.4083928447739,0.6346392564873805,1501.35107120593,2,1
639,72,151.85817245366866,0.5821438075777985,10933.788416664143,22,0
640,16,378.6107661905656,0.1184150391759318,6057.77225904905,12,1
641,24,319.46373337257114,0.211894330440109,7667.129600941707,15,0
642,12,79.0210720621254,0.3110024947326802,948.2528647455048,1,1
643,24,444.75775572299017,0.1669310708175014,10674.186137351764,21,0
644,27,444.7677932717808,0.2437294825243418,12008.73041833808,24,0
645,2,198.68360174409824,0.2676007988617075,397.3672034881965,0,1
646,45,203.1826295073041,0.3356738330390596,9143.218327828688,18,0
647,18,495.0627612575783,0.7493904528011589,8911.129702636408,18,0
648,6,331.7792772169122,0.5719122038506007,1990.6756633014727,3,1
649,32,289.0924342556266,0.9862466719514016,9250.95789618005,18,0
650,2,427.168482598366,0.414735826967471,854.336965196732,1,1
651,24,178.3806522607924,0.7538650738369249,4281.135654259017,8,1
652,10,243.1321670283606,0.8714684213765338,2431.321670283606,4,1
653,6,170.49950396975038,0.6789784930380419,1022.9970238185024,1,1
654,4,405.1223809649292,0.411864740417496,1620.4895238597169,3,1
655,4,308.0072055358481,0.753594630745753,1232.0288221433923,2,1
656,5,346.4712815630317,0.2036671377726848,1732.3564078151585,3,1
657,54,163.53826242773297,0.3275521651801324,8831.066171097578,17,0
658,12,149.1013856197918,0.5466852550992888,1789.2166274375018,3,1
659,4,269.7685830423224,0.5754093872861483,1079.0743321692896,1,1
660,36,381.904587091772,0.0221414754726294,13748.565135303794,28,0
661,42,286.35789088407205,0.9451141887560088,12027.031417131026,24,0
662,6,64.69055489555087,0.6966272712173899,388.1433293733053,0,1
663,78,440.84817784413,0.4957037502318911,34386.15787184214,70,2
664,28,79.10910208180921,0.9331272344083084,2215.054858290658,4,1
665,6,480.1210176743386,0.4390955652508285,2880.7261060460314,5,1
666,14,61.31388122477273,0.980435570270372,858.3943371468182,1,1
667,21,362.5027052588189,0.5122847572434851,7612.556810435198,15,0
668,4,86.99317867030175,0.1142857699979794,347.972714681207,0,1
669,16,459.8044607458128,0.7648009724592773,7356.871371933005,14,0
670,12,258.99495630149426,0.6788977250778405,3107.939475617931,6,1
671,24,111.88569866765692,0.7729867213055868,2685.256768023766,5,1
672,27,203.36706490543096,0.9514420287256812,5490.910752446636,11,1
673,30,124.17110390604292,0.7764893026510181,3725.133117181288,7,1
674,45,126.7618602006905,0.6113366022166469,5704.283709031073,11,1
675,28,476.648744077149,0.8573089023608409,13346.164834160172,27,0
676,54,250.36075052815468,0.6732464393545315,13519.480528520353,27,0
677,8,404.9610187574118,0.4081190568259231,3239.6881500592945,6,1
678,64,337.82250252995686,0.8856197642417732,21620.64016191724,44,2
679,32,354.3918630522765,0.2219004607843728,11340.539617672848,23,0
680,6,109.26204731241734,0.7146412749087242,655.572283874504,1,1
681,20,155.38300106696855,0.8815634549407569,3107.660021339371,6,1
682,42,404.0376508194966,0.7313165197032964,16969.581334418857,34,0
683,20,486.8447929136523,0.6972754190538569,9736.895858273048,19,0
684,8,168.2040391693933,0.752638294071836,1345.6323133551464,2,1
685,30,172.20594413796795,0.4650552483006444,5166.178324139039,10,1
686,24,262.8037097649072,0.874170682157026,6307.289034357773,12,1
687,15,492.728140784947,0.2034364751360912,7390.922111774205,15,0
688,63,171.03152562191198,0.1273864160003393,10774.986114180454,21,0
689,6,233.13735933541875,0.2855087801185115,1398.8241560125125,2,1
690,24,451.1660070305781,0.5315773967749932,10827.984168733874,22,0
691,35,51.3144646796129,0.5105617954093381,1796.0062637864517,3,1
692,54,67.8946842448563,0.8205987576765866,3666.31294922224,7,1
693,30,321.83225468204864,0.4045686564040174,9654.967640461458,19,0
694,24,458.32107412078113,0.4843444262915086,10999.705778898748,22,0
695,14,157.48549718086744,0.0133676832593956,2204.796960532144,4,1
696,16,261.3387986063191,0.4097392364429391,4181.420777701105,8,1
697,64,252.70938574601823,0.6477742329503421,16173.400687745168,33,0
698,42,262.8371057429796,0.0155083306265921,11039.158441205143,22,0
699,40,330.13386307838533,0.2808819651862437,13205.354523135413,27,0
700,56,261.3846933458077,0.2079563592893899,14637.542827365232,29,0
701,15,251.360663595106,0.0419854289095882,3770.409953926591,7,1
702,14,263.4297891940672,0.4792600899145375,3688.0170487169407,7,1
703,30,315.8903485719687,0.1817232932281565,9476.71045715906,19,0
704,8,291.65336975811124,0.7430815396313801,2333.22695806489,4,1
705,9,434.36119894272696,0.8479278837633485,3909.2507904845424,7,1
706,18,72.27358407214997,0.5455851826691478,1300.9245132986996,2,1
707,10,424.9926821628556,0.9817073425211416,4249.926821628556,8,1
708,40,429.76607567527583,0.4504785714705953,17190.643027011032,35,0
709,45,178.20860968893237,0.5133682102249155,8019.387436001957,16,0
710,18,258.2833797571328,0.98921775395775,4649.100835628391,9,1
711,12,247.342319841846,0.2315484359650488,2968.107838102152,5,1
712,24,148.32942545935862,0.9425459396769053,3559.906211024607,7,1
713,12,228.5585811888424,0.0428375551191132,2742.702974266109,5,1
714,3,69.9744974768845,0.4463868902631948,209.92349243065348,0,1
715,28,175.0199327517805,0.0700035121330657,4900.5581170498535,9,1
716,4,417.5069789528232,0.729234742913643,1670.0279158112926,3,1
717,25,178.0530357933039,0.6084089358800178,4451.325894832597,8,1
718,32,418.19300093671137,0.7066342634675964,13382.176029974764,27,0
719,4,289.21975907199385,0.3744803999680169,1156.8790362879754,2,1
720,70,445.938204812522,0.3694819340313803,31215.67433687654,64,2
721,12,308.6507994189868,0.0453192789608946,3703.809593027842,7,1
722,28,63.35070037913291,0.3499449395296398,1773.8196106157216,3,1
723,32,353.9390933961901,0.9292884022620594,11326.050988678084,23,0
724,8,70.1841056106059,0.3792265371804489,561.4728448848472,0,1
725,5,252.76865854241024,0.83136770622197,1263.8432927120514,2,1
726,30,468.2420125129012,0.8423255047499341,14047.26037538704,28,0
727,36,124.34177270203256,0.3732411563792338,4476.303817273172,8,1
728,40,225.44255882369484,0.631988680396189,9017.702352947794,18,0
729,15,378.4371389818153,0.0953716022730586,5676.557084727229,11,1
730,12,447.0163502426814,0.1036785807342765,5364.196202912177,10,1
731,20,351.9243521341285,0.0486576636617133,7038.487042682571,14,0
732,22,166.17796438602613,0.5810150933751095,3655.915216492575,7,1
733,6,353.5735338122973,0.4260709776260969,2121.441202873784,4,1
734,8,183.5274384968405,0.5480323566642401,1468.219507974724,2,1
735,30,373.2931534184309,0.5210731905083879,11198.794602552924,22,0
736,21,479.31490741326826,0.3502029910907303,10065.613055678634,20,0
737,6,374.6270529978297,0.6774734148234729,2247.7623179869784,4,1
738,21,438.2962263105856,0.7585018809163907,9204.220752522297,18,0
739,30,50.94672942914754,0.0146282588776757,1528.4018828744263,2,1
740,9,372.9074561292175,0.2072422997688783,3356.167105162957,6,1
741,4,423.31440058936266,0.7132358680833368,1693.2576023574509,3,1
742,24,68.25143189510663,0.3866201726338342,1638.0343654825592,3,1
743,30,442.2189772797038,0.6624839469416082,13266.569318391112,27,0
744,4,165.5124027395206,0.3469626597345584,662.0496109580824,1,1
745,3,349.38144589012484,0.3907551523296371,1048.1443376703746,1,1
746,24,410.159695560533,0.1586788736896849,9843.832693452792,20,0
747,16,348.19903087671,0.25823101966616,5571.18449402736,11,1
748,35,91.52815643296576,0.6054117575075872,3203.485475153802,6,1
749,8,318.3446834871657,0.4331631113151664,2546.757467897326,5,1
750,35,297.31264552496464,0.7743026829445951,10405.942593373762,21,0
751,15,455.14457063342223,0.8525849549383427,6827.168559501332,13,1
752,25,231.90787833989413,0.5416464182167599,5797.696958497353,11,1
753,24,194.48649368917256,0.7582672920560591,4667.6758485401415,9,1
754,54,387.4328439964099,0.30690451319457,20921.37357580613,42,2
755,30,235.70389673752848,0.4149712154000782,7071.116902125855,14,0
756,56,340.74327875227834,0.712777676216831,19081.623610127583,39,2
757,14,340.9025405560731,0.3862119928170306,4772.635567785023,9,1
758,108,449.6175789620531,0.5885049351589888,48558.698527901724,99,2
759,24,319.4115810435938,0.1853727790825114,7665.877945046252,15,0
760,2,275.96912448289413,0.599771314970498,551.9382489657883,0,1
761,49,112.49209687843263,0.8615137072268936,5512.112747043199,11,1
762,18,102.08192300541742,0.8686396398234256,1837.4746140975133,3,1
763,6,119.44470437738572,0.7243444063295397,716.6682262643143,1,1
764,9,127.33181659719251,0.745753379076126,1145.9863493747328,2,1
765,45,337.04469169863523,0.5579274451507007,15167.011126438583,31,0
766,14,383.44156262356034,0.5846680901658248,5368.181876729845,10,1
767,6,288.4961853168884,0.133650581410518,1730.9771119013303,3,1
768,35,423.057979645471,0.4438591884213011,14807.029287591486,30,0
769,10,496.06845203013495,0.4507762838863638,4960.684520301349,9,1
770,4,419.0056831037102,0.9584978356677402,1676.022732414841,3,1
771,24,362.6970681541816,0.4310868626232895,8704.72963570036,17,0
772,40,289.62171474671595,0.5493426449027576,11584.868589868638,23,0
773,16,251.9838822536187,0.5332513992791025,4031.7421160578992,8,1
774,28,87.97657124504406,0.6367617170443272,2463.3439948612336,4,1
775,12,229.7159367776109,0.7482328313318959,2756.591241331331,5,1
776,24,459.5605865519604,0.2250418761708721,11029.45407724705,22,0
777,27,413.6101834579488,0.5287244190984357,11167.47495336462,22,0
778,5,147.22311425525925,0.8259177073160304,736.1155712762962,1,1
779,25,259.97350311374714,0.4631147138375114,6499.337577843678,13,1
780,12,417.525441151345,0.278457546373573,5010.30529381614,10,1
781,40,80.32304965348513,0.6547090753562991,3212.921986139405,6,1
782,3,224.32666355089668,0.823767395799123,672.97999065269,1,1
783,63,433.32855659327646,0.0631402929273913,27299.69906537642,56,2
784,24,231.75403887655568,0.7767904834072271,5562.096933037336,11,1
785,40,84.9265901291484,0.8216479329617712,3397.063605165936,6,1
786,9,294.1404658395131,0.4615229275886068,2647.264192555618,5,1
787,25,437.7841227132329,0.9833056568184674,10944.603067830823,22,0
788,35,315.6284943289219,0.7867083407073091,11046.997301512269,22,0
789,20,151.8255986964043,0.7736625648956658,3036.5119739280863,6,1
790,5,222.9078290618216,0.7478385744120718,1114.539145309108,2,1
791,9,252.55551253186948,0.150608103218274,2272.9996127868253,4,1
792,40,310.6698592192371,0.2172308864530108,12426.794368769482,25,0
793,24,391.7079615886758,0.463990131464425,9400.99107812822,19,0
794,36,94.49312793828592,0.2640043499594658,3401.7526057782934,6,1
795,16,450.34341485790486,0.4152409723340404,7205.494637726478,14,0
796,8,55.539366357234016,0.8884641099229207,444.3149308578721,0,1
797,12,216.5235506034149,0.8243268918792692,2598.2826072409785,5,1
798,63,62.339139487695945,0.6300398784799822,3927.365787724845,7,1
799,25,226.83840140538103,0.8581203942511035,5670.960035134526,11,1
800,24,286.6156694929957,0.7837723890172491,6878.776067831897,13,1
801,4,280.25662396168025,0.4289849318408905,1121.026495846721,2,1
802,21,124.5327561627194,0.2010651520499451,2615.187879417108,5,1
803,15,340.58322954302554,0.5142010400093392,5108.748443145383,10,1
804,54,70.1503027271007,0.7362288825285501,3788.1163472634375,7,1
805,15,392.85806905958697,0.4364195987295931,5892.871035893803,11,1
806,20,475.9899952970958,0.6667719097838972,9519.799905941916,19,0
807,5,202.89597221800304,0.0943274262910436,1014.4798610900152,1,1
808,6,282.7577217714494,0.7480047363714034,1696.5463306286963,3,1
809,6,220.50962512646643,0.8127136198930621,1323.0577507587986,2,1
810,18,53.01967563682698,0.7068378557805411,954.3541614628856,1,1
811,20,223.64352630280217,0.9672635875263657,4472.870526056044,8,1
812,15,406.27411666760594,0.8266520574606404,6094.111750014089,12,1
813,12,318.1949789825668,0.9030937278765384,3818.3397477908015,7,1
814,40,95.56696157682153,0.9335710834576482,3822.6784630728607,7,1
815,4,431.2127703622033,0.8013479918738086,1724.8510814488131,3,1
816,45,288.98840519835926,0.6742588420064991,13004.478233926166,26,0
817,14,428.7755127851042,0.0057185813607892,6002.85717899146,12,1
818,27,311.0996834532632,0.4658257532231247,8399.691453238107,17,0
819,28,301.85980017707294,0.571162298622361,8452.074404958043,17,0
820,56,97.36663333865556,0.3040302724479996,5452.531466964712,11,1
821,8,125.31187991238258,0.318104446903472,1002.4950392990606,1,1
822,42,487.411365423466,0.9611594157101652,20471.277347785574,42,2
823,6,152.81903603964685,0.8917108652027459,916.9142162378812,1,1
824,16,489.8534530956656,0.8491790055017042,7837.655249530649,15,0
825,56,289.3607179359185,0.4060118017061106,16204.200204411436,33,0
826,20,111.10507117877172,0.0136985504089145,2222.101423575434,4,1
827,12,94.68599123916184,0.080222246455714,1136.2318948699422,2,1
828,21,143.988831817583,0.3121963682176036,3023.765468169243,5,1
829,16,466.5367985114011,0.0157429129956769,7464.588776182418,15,0
830,8,236.36760094770204,0.0171497819151981,1890.9408075816164,3,1
831,25,227.94542059681143,0.9166033016424112,5698.635514920286,11,1
832,5,190.94281748157832,0.7061585021190541,954.7140874078916,1,1
833,28,116.17783275496475,0.3089559900681526,3252.9793171390133,6,1
834,56,269.5330387365829,0.1326445776009531,15093.850169248642,30,0
835,36,108.5215021300124,0.5116357178950771,3906.7740766804463,7,1
836,30,425.9661063720475,0.0053461608543644,12778.983191161422,26,0
837,48,216.6786438238879,0.938413743858144,10400.57490354662,21,0
838,8,218.6616055018084,0.4148151193889472,1749.292844014467,3,1
839,5,263.3028928174201,0.4023349552373327,1316.5144640871006,2,1
840,42,249.85747092458823,0.3905936075817822,10494.013778832708,21,0
841,28,497.6860878766946,0.0693283303877647,13935.21046054745,28,0
842,10,295.42150454823616,0.6383222397918266,2954.2150454823613,5,1
